sample_idx,file_idx,frame_idx,file_name,minio_path
428044,428,44,segment-2265177645248606981_2340_000_2360_000_with_camera_labels.tfrecord,training/semseg/0428044
428049,428,49,segment-2265177645248606981_2340_000_2360_000_with_camera_labels.tfrecord,training/semseg/0428049
428054,428,54,segment-2265177645248606981_2340_000_2360_000_with_camera_labels.tfrecord,training/semseg/0428054
428059,428,59,segment-2265177645248606981_2340_000_2360_000_with_camera_labels.tfrecord,training/semseg/0428059
428064,428,64,segment-2265177645248606981_2340_000_2360_000_with_camera_labels.tfrecord,training/semseg/0428064
428069,428,69,segment-2265177645248606981_2340_000_2360_000_with_camera_labels.tfrecord,training/semseg/0428069
428074,428,74,segment-2265177645248606981_2340_000_2360_000_with_camera_labels.tfrecord,training/semseg/0428074
428079,428,79,segment-2265177645248606981_2340_000_2360_000_with_camera_labels.tfrecord,training/semseg/0428079
428084,428,84,segment-2265177645248606981_2340_000_2360_000_with_camera_labels.tfrecord,training/semseg/0428084
428089,428,89,segment-2265177645248606981_2340_000_2360_000_with_camera_labels.tfrecord,training/semseg/0428089
428094,428,94,segment-2265177645248606981_2340_000_2360_000_with_camera_labels.tfrecord,training/semseg/0428094
428099,428,99,segment-2265177645248606981_2340_000_2360_000_with_camera_labels.tfrecord,training/semseg/0428099
428104,428,104,segment-2265177645248606981_2340_000_2360_000_with_camera_labels.tfrecord,training/semseg/0428104
428109,428,109,segment-2265177645248606981_2340_000_2360_000_with_camera_labels.tfrecord,training/semseg/0428109
428114,428,114,segment-2265177645248606981_2340_000_2360_000_with_camera_labels.tfrecord,training/semseg/0428114
428119,428,119,segment-2265177645248606981_2340_000_2360_000_with_camera_labels.tfrecord,training/semseg/0428119
428124,428,124,segment-2265177645248606981_2340_000_2360_000_with_camera_labels.tfrecord,training/semseg/0428124
428129,428,129,segment-2265177645248606981_2340_000_2360_000_with_camera_labels.tfrecord,training/semseg/0428129
428134,428,134,segment-2265177645248606981_2340_000_2360_000_with_camera_labels.tfrecord,training/semseg/0428134
428139,428,139,segment-2265177645248606981_2340_000_2360_000_with_camera_labels.tfrecord,training/semseg/0428139
428144,428,144,segment-2265177645248606981_2340_000_2360_000_with_camera_labels.tfrecord,training/semseg/0428144
428149,428,149,segment-2265177645248606981_2340_000_2360_000_with_camera_labels.tfrecord,training/semseg/0428149
428154,428,154,segment-2265177645248606981_2340_000_2360_000_with_camera_labels.tfrecord,training/semseg/0428154
428159,428,159,segment-2265177645248606981_2340_000_2360_000_with_camera_labels.tfrecord,training/semseg/0428159
428164,428,164,segment-2265177645248606981_2340_000_2360_000_with_camera_labels.tfrecord,training/semseg/0428164
428169,428,169,segment-2265177645248606981_2340_000_2360_000_with_camera_labels.tfrecord,training/semseg/0428169
429023,429,23,segment-2273990870973289942_4009_680_4029_680_with_camera_labels.tfrecord,training/semseg/0429023
429028,429,28,segment-2273990870973289942_4009_680_4029_680_with_camera_labels.tfrecord,training/semseg/0429028
429033,429,33,segment-2273990870973289942_4009_680_4029_680_with_camera_labels.tfrecord,training/semseg/0429033
429038,429,38,segment-2273990870973289942_4009_680_4029_680_with_camera_labels.tfrecord,training/semseg/0429038
429043,429,43,segment-2273990870973289942_4009_680_4029_680_with_camera_labels.tfrecord,training/semseg/0429043
429048,429,48,segment-2273990870973289942_4009_680_4029_680_with_camera_labels.tfrecord,training/semseg/0429048
429053,429,53,segment-2273990870973289942_4009_680_4029_680_with_camera_labels.tfrecord,training/semseg/0429053
429057,429,57,segment-2273990870973289942_4009_680_4029_680_with_camera_labels.tfrecord,training/semseg/0429057
429062,429,62,segment-2273990870973289942_4009_680_4029_680_with_camera_labels.tfrecord,training/semseg/0429062
429067,429,67,segment-2273990870973289942_4009_680_4029_680_with_camera_labels.tfrecord,training/semseg/0429067
429122,429,122,segment-2273990870973289942_4009_680_4029_680_with_camera_labels.tfrecord,training/semseg/0429122
429127,429,127,segment-2273990870973289942_4009_680_4029_680_with_camera_labels.tfrecord,training/semseg/0429127
429132,429,132,segment-2273990870973289942_4009_680_4029_680_with_camera_labels.tfrecord,training/semseg/0429132
429137,429,137,segment-2273990870973289942_4009_680_4029_680_with_camera_labels.tfrecord,training/semseg/0429137
429142,429,142,segment-2273990870973289942_4009_680_4029_680_with_camera_labels.tfrecord,training/semseg/0429142
429146,429,146,segment-2273990870973289942_4009_680_4029_680_with_camera_labels.tfrecord,training/semseg/0429146
429151,429,151,segment-2273990870973289942_4009_680_4029_680_with_camera_labels.tfrecord,training/semseg/0429151
429156,429,156,segment-2273990870973289942_4009_680_4029_680_with_camera_labels.tfrecord,training/semseg/0429156
429161,429,161,segment-2273990870973289942_4009_680_4029_680_with_camera_labels.tfrecord,training/semseg/0429161
429166,429,166,segment-2273990870973289942_4009_680_4029_680_with_camera_labels.tfrecord,training/semseg/0429166
430025,430,25,segment-2323851946122476774_7240_000_7260_000_with_camera_labels.tfrecord,training/semseg/0430025
430030,430,30,segment-2323851946122476774_7240_000_7260_000_with_camera_labels.tfrecord,training/semseg/0430030
430035,430,35,segment-2323851946122476774_7240_000_7260_000_with_camera_labels.tfrecord,training/semseg/0430035
430040,430,40,segment-2323851946122476774_7240_000_7260_000_with_camera_labels.tfrecord,training/semseg/0430040
430045,430,45,segment-2323851946122476774_7240_000_7260_000_with_camera_labels.tfrecord,training/semseg/0430045
430050,430,50,segment-2323851946122476774_7240_000_7260_000_with_camera_labels.tfrecord,training/semseg/0430050
430055,430,55,segment-2323851946122476774_7240_000_7260_000_with_camera_labels.tfrecord,training/semseg/0430055
430060,430,60,segment-2323851946122476774_7240_000_7260_000_with_camera_labels.tfrecord,training/semseg/0430060
430065,430,65,segment-2323851946122476774_7240_000_7260_000_with_camera_labels.tfrecord,training/semseg/0430065
430070,430,70,segment-2323851946122476774_7240_000_7260_000_with_camera_labels.tfrecord,training/semseg/0430070
430075,430,75,segment-2323851946122476774_7240_000_7260_000_with_camera_labels.tfrecord,training/semseg/0430075
430080,430,80,segment-2323851946122476774_7240_000_7260_000_with_camera_labels.tfrecord,training/semseg/0430080
430085,430,85,segment-2323851946122476774_7240_000_7260_000_with_camera_labels.tfrecord,training/semseg/0430085
430090,430,90,segment-2323851946122476774_7240_000_7260_000_with_camera_labels.tfrecord,training/semseg/0430090
430095,430,95,segment-2323851946122476774_7240_000_7260_000_with_camera_labels.tfrecord,training/semseg/0430095
430100,430,100,segment-2323851946122476774_7240_000_7260_000_with_camera_labels.tfrecord,training/semseg/0430100
430105,430,105,segment-2323851946122476774_7240_000_7260_000_with_camera_labels.tfrecord,training/semseg/0430105
430110,430,110,segment-2323851946122476774_7240_000_7260_000_with_camera_labels.tfrecord,training/semseg/0430110
430115,430,115,segment-2323851946122476774_7240_000_7260_000_with_camera_labels.tfrecord,training/semseg/0430115
430120,430,120,segment-2323851946122476774_7240_000_7260_000_with_camera_labels.tfrecord,training/semseg/0430120
430125,430,125,segment-2323851946122476774_7240_000_7260_000_with_camera_labels.tfrecord,training/semseg/0430125
430130,430,130,segment-2323851946122476774_7240_000_7260_000_with_camera_labels.tfrecord,training/semseg/0430130
430135,430,135,segment-2323851946122476774_7240_000_7260_000_with_camera_labels.tfrecord,training/semseg/0430135
430140,430,140,segment-2323851946122476774_7240_000_7260_000_with_camera_labels.tfrecord,training/semseg/0430140
430145,430,145,segment-2323851946122476774_7240_000_7260_000_with_camera_labels.tfrecord,training/semseg/0430145
430150,430,150,segment-2323851946122476774_7240_000_7260_000_with_camera_labels.tfrecord,training/semseg/0430150
430155,430,155,segment-2323851946122476774_7240_000_7260_000_with_camera_labels.tfrecord,training/semseg/0430155
430160,430,160,segment-2323851946122476774_7240_000_7260_000_with_camera_labels.tfrecord,training/semseg/0430160
430165,430,165,segment-2323851946122476774_7240_000_7260_000_with_camera_labels.tfrecord,training/semseg/0430165
430170,430,170,segment-2323851946122476774_7240_000_7260_000_with_camera_labels.tfrecord,training/semseg/0430170
431024,431,24,segment-2330686858362435307_603_210_623_210_with_camera_labels.tfrecord,training/semseg/0431024
431029,431,29,segment-2330686858362435307_603_210_623_210_with_camera_labels.tfrecord,training/semseg/0431029
431034,431,34,segment-2330686858362435307_603_210_623_210_with_camera_labels.tfrecord,training/semseg/0431034
431039,431,39,segment-2330686858362435307_603_210_623_210_with_camera_labels.tfrecord,training/semseg/0431039
431044,431,44,segment-2330686858362435307_603_210_623_210_with_camera_labels.tfrecord,training/semseg/0431044
431049,431,49,segment-2330686858362435307_603_210_623_210_with_camera_labels.tfrecord,training/semseg/0431049
431054,431,54,segment-2330686858362435307_603_210_623_210_with_camera_labels.tfrecord,training/semseg/0431054
431059,431,59,segment-2330686858362435307_603_210_623_210_with_camera_labels.tfrecord,training/semseg/0431059
431064,431,64,segment-2330686858362435307_603_210_623_210_with_camera_labels.tfrecord,training/semseg/0431064
431069,431,69,segment-2330686858362435307_603_210_623_210_with_camera_labels.tfrecord,training/semseg/0431069
431074,431,74,segment-2330686858362435307_603_210_623_210_with_camera_labels.tfrecord,training/semseg/0431074
431079,431,79,segment-2330686858362435307_603_210_623_210_with_camera_labels.tfrecord,training/semseg/0431079
431084,431,84,segment-2330686858362435307_603_210_623_210_with_camera_labels.tfrecord,training/semseg/0431084
431089,431,89,segment-2330686858362435307_603_210_623_210_with_camera_labels.tfrecord,training/semseg/0431089
431094,431,94,segment-2330686858362435307_603_210_623_210_with_camera_labels.tfrecord,training/semseg/0431094
431099,431,99,segment-2330686858362435307_603_210_623_210_with_camera_labels.tfrecord,training/semseg/0431099
431104,431,104,segment-2330686858362435307_603_210_623_210_with_camera_labels.tfrecord,training/semseg/0431104
431109,431,109,segment-2330686858362435307_603_210_623_210_with_camera_labels.tfrecord,training/semseg/0431109
431114,431,114,segment-2330686858362435307_603_210_623_210_with_camera_labels.tfrecord,training/semseg/0431114
431119,431,119,segment-2330686858362435307_603_210_623_210_with_camera_labels.tfrecord,training/semseg/0431119
431124,431,124,segment-2330686858362435307_603_210_623_210_with_camera_labels.tfrecord,training/semseg/0431124
431129,431,129,segment-2330686858362435307_603_210_623_210_with_camera_labels.tfrecord,training/semseg/0431129
431134,431,134,segment-2330686858362435307_603_210_623_210_with_camera_labels.tfrecord,training/semseg/0431134
431139,431,139,segment-2330686858362435307_603_210_623_210_with_camera_labels.tfrecord,training/semseg/0431139
431144,431,144,segment-2330686858362435307_603_210_623_210_with_camera_labels.tfrecord,training/semseg/0431144
431149,431,149,segment-2330686858362435307_603_210_623_210_with_camera_labels.tfrecord,training/semseg/0431149
431154,431,154,segment-2330686858362435307_603_210_623_210_with_camera_labels.tfrecord,training/semseg/0431154
431159,431,159,segment-2330686858362435307_603_210_623_210_with_camera_labels.tfrecord,training/semseg/0431159
431164,431,164,segment-2330686858362435307_603_210_623_210_with_camera_labels.tfrecord,training/semseg/0431164
431169,431,169,segment-2330686858362435307_603_210_623_210_with_camera_labels.tfrecord,training/semseg/0431169
432025,432,25,segment-2336233899565126347_1180_000_1200_000_with_camera_labels.tfrecord,training/semseg/0432025
432030,432,30,segment-2336233899565126347_1180_000_1200_000_with_camera_labels.tfrecord,training/semseg/0432030
432035,432,35,segment-2336233899565126347_1180_000_1200_000_with_camera_labels.tfrecord,training/semseg/0432035
432040,432,40,segment-2336233899565126347_1180_000_1200_000_with_camera_labels.tfrecord,training/semseg/0432040
432045,432,45,segment-2336233899565126347_1180_000_1200_000_with_camera_labels.tfrecord,training/semseg/0432045
432050,432,50,segment-2336233899565126347_1180_000_1200_000_with_camera_labels.tfrecord,training/semseg/0432050
432055,432,55,segment-2336233899565126347_1180_000_1200_000_with_camera_labels.tfrecord,training/semseg/0432055
432060,432,60,segment-2336233899565126347_1180_000_1200_000_with_camera_labels.tfrecord,training/semseg/0432060
432065,432,65,segment-2336233899565126347_1180_000_1200_000_with_camera_labels.tfrecord,training/semseg/0432065
432070,432,70,segment-2336233899565126347_1180_000_1200_000_with_camera_labels.tfrecord,training/semseg/0432070
432075,432,75,segment-2336233899565126347_1180_000_1200_000_with_camera_labels.tfrecord,training/semseg/0432075
432080,432,80,segment-2336233899565126347_1180_000_1200_000_with_camera_labels.tfrecord,training/semseg/0432080
432085,432,85,segment-2336233899565126347_1180_000_1200_000_with_camera_labels.tfrecord,training/semseg/0432085
432090,432,90,segment-2336233899565126347_1180_000_1200_000_with_camera_labels.tfrecord,training/semseg/0432090
432095,432,95,segment-2336233899565126347_1180_000_1200_000_with_camera_labels.tfrecord,training/semseg/0432095
432100,432,100,segment-2336233899565126347_1180_000_1200_000_with_camera_labels.tfrecord,training/semseg/0432100
432105,432,105,segment-2336233899565126347_1180_000_1200_000_with_camera_labels.tfrecord,training/semseg/0432105
432110,432,110,segment-2336233899565126347_1180_000_1200_000_with_camera_labels.tfrecord,training/semseg/0432110
432115,432,115,segment-2336233899565126347_1180_000_1200_000_with_camera_labels.tfrecord,training/semseg/0432115
432120,432,120,segment-2336233899565126347_1180_000_1200_000_with_camera_labels.tfrecord,training/semseg/0432120
432125,432,125,segment-2336233899565126347_1180_000_1200_000_with_camera_labels.tfrecord,training/semseg/0432125
432130,432,130,segment-2336233899565126347_1180_000_1200_000_with_camera_labels.tfrecord,training/semseg/0432130
